tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1459,2020-11-08 16:05:29.7860,2020-11-08 16:29:49.2600,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,21314,Customer,1969,0
1759,2020-11-08 16:05:41.7800,2020-11-08 16:35:00.8250,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45873,Subscriber,1986,1
587,2020-11-08 16:05:48.1780,2020-11-08 16:15:35.4710,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42105,Subscriber,1994,1
4033,2020-11-08 16:06:26.3440,2020-11-08 17:13:39.7860,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3199,Newport Pkwy,40.7287448,-74.0321082,42582,Subscriber,1985,1
124,2020-11-08 16:06:28.6480,2020-11-08 16:08:33.5840,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42497,Subscriber,1983,1
1630,2020-11-08 16:06:55.8440,2020-11-08 16:34:06.5080,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,42485,Customer,1984,2
3568,2020-11-08 16:07:06.4150,2020-11-08 17:06:34.5140,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,46473,Customer,1989,1
743,2020-11-08 16:07:26.3600,2020-11-08 16:19:49.5470,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,45656,Subscriber,1981,1
1593,2020-11-08 16:07:33.9440,2020-11-08 16:34:07.8610,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,42370,Customer,1969,0
1776,2020-11-08 16:07:34.5140,2020-11-08 16:37:11.3710,3639,Harborside,40.7192517,-74.034234,3198,Heights Elevator,40.74871594538023,-74.04044330120087,42435,Subscriber,1986,2
1570,2020-11-08 16:07:45.9320,2020-11-08 16:33:56.5910,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,45277,Customer,1982,1
1065,2020-11-08 16:08:04.1350,2020-11-08 16:25:49.7730,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3210,Pershing Field,40.742677141,-74.051788633,29855,Subscriber,1997,1
153,2020-11-08 16:08:48.3350,2020-11-08 16:11:22.3100,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42363,Subscriber,1983,1
1669,2020-11-08 16:08:53.3670,2020-11-08 16:36:43.2810,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42212,Subscriber,1964,1
423,2020-11-08 16:09:27.5690,2020-11-08 16:16:30.8400,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175522,45234,Subscriber,1973,1
3101,2020-11-08 16:10:08.4760,2020-11-08 17:01:49.8580,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3638,Washington St,40.7242941,-74.0354826,42432,Customer,2001,2
405,2020-11-08 16:10:21.9500,2020-11-08 16:17:07.3770,3211,Newark Ave,40.72152515,-74.046304543,3481,York St,40.71649,-74.04105,33887,Subscriber,1962,2
1437,2020-11-08 16:11:03.5520,2020-11-08 16:35:01.1270,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42342,Subscriber,1979,1
496,2020-11-08 16:11:11.9510,2020-11-08 16:19:28.8000,3638,Washington St,40.7242941,-74.0354826,3681,Grand St,40.71517767732029,-74.03768330812454,42434,Customer,1991,1
124,2020-11-08 16:11:34.6770,2020-11-08 16:13:39.0230,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42363,Subscriber,1983,1
2883,2020-11-08 16:11:34.9170,2020-11-08 16:59:38.1450,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33859,Customer,1995,2
1624,2020-11-08 16:11:47.9760,2020-11-08 16:38:52.1290,3211,Newark Ave,40.72152515,-74.046304543,3202,Newport PATH,40.7272235,-74.0337589,15730,Customer,1986,1
1567,2020-11-08 16:11:52.4350,2020-11-08 16:37:59.7860,3195,Sip Ave,40.73089709786179,-74.06391263008118,3195,Sip Ave,40.73089709786179,-74.06391263008118,38978,Customer,1998,1
3662,2020-11-08 16:12:09.0440,2020-11-08 17:13:11.5260,3192,Liberty Light Rail,40.7112423,-74.0557013,3638,Washington St,40.7242941,-74.0354826,42376,Customer,1995,2
3652,2020-11-08 16:12:12.5040,2020-11-08 17:13:04.8910,3192,Liberty Light Rail,40.7112423,-74.0557013,3638,Washington St,40.7242941,-74.0354826,42112,Customer,1996,1
2802,2020-11-08 16:12:15.5570,2020-11-08 16:58:58.2940,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44270,Customer,1984,2
206,2020-11-08 16:12:53.2510,2020-11-08 16:16:19.9590,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44989,Subscriber,1990,2
851,2020-11-08 16:13:51.4130,2020-11-08 16:28:02.8220,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.7253399253558,-74.06762212514877,45363,Subscriber,1985,1
124,2020-11-08 16:13:55.8410,2020-11-08 16:16:00.0330,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42363,Subscriber,1983,1
1336,2020-11-08 16:14:34.3240,2020-11-08 16:36:50.6370,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,43558,Subscriber,1985,1
4074,2020-11-08 16:14:59.1760,2020-11-08 17:22:54.1090,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3640,Journal Square,40.73367,-74.0625,40907,Customer,1969,0
138,2020-11-08 16:16:09.6650,2020-11-08 16:18:27.8050,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42363,Subscriber,1983,1
2407,2020-11-08 16:16:16.5520,2020-11-08 16:56:23.7010,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,40440,Subscriber,1989,1
6235,2020-11-08 16:16:22.8740,2020-11-08 18:00:17.9430,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,41002,Customer,1991,1
436,2020-11-08 16:16:31.9360,2020-11-08 16:23:47.9880,3203,Hamilton Park,40.727595966,-74.044247311,3638,Washington St,40.7242941,-74.0354826,38358,Subscriber,1976,1
1497,2020-11-08 16:16:54.9930,2020-11-08 16:41:52.2200,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42323,Subscriber,1981,1
1494,2020-11-08 16:16:58.8510,2020-11-08 16:41:53.6870,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44704,Customer,1969,0
1206,2020-11-08 16:18:02.7940,2020-11-08 16:38:09.4150,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45352,Customer,1969,0
122,2020-11-08 16:18:39.4500,2020-11-08 16:20:42.2110,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42363,Subscriber,1983,1
4564,2020-11-08 16:18:46.0310,2020-11-08 17:34:50.0860,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44414,Customer,1992,2
4613,2020-11-08 16:18:52.2090,2020-11-08 17:35:45.8600,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42410,Customer,1991,1
609,2020-11-08 16:18:58.6050,2020-11-08 16:29:07.9870,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.7124188237569,-74.03852552175522,42623,Subscriber,1992,1
1411,2020-11-08 16:19:07.4340,2020-11-08 16:42:38.7230,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,47257,Customer,1991,2
