tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2667,2020-05-03 16:54:28.3160,2020-05-03 17:38:55.3690,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42367,Customer,1991,2
2636,2020-05-03 16:54:35.0270,2020-05-03 17:38:31.7560,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42254,Subscriber,1991,1
1110,2020-05-03 16:54:49.5510,2020-05-03 17:13:19.8310,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42480,Subscriber,1974,1
4332,2020-05-03 16:54:56.5660,2020-05-03 18:07:08.8850,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3191,Union St,40.7182113,-74.0836394,42365,Subscriber,1980,1
7546,2020-05-03 16:55:08.5140,2020-05-03 19:00:55.4870,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42445,Customer,1969,0
7501,2020-05-03 16:56:20.4970,2020-05-03 19:01:22.2260,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42469,Customer,1969,0
3996,2020-05-03 16:56:34.0320,2020-05-03 18:03:10.6180,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,42196,Subscriber,1983,1
3980,2020-05-03 16:56:49.6210,2020-05-03 18:03:10.4350,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,42283,Subscriber,1986,2
6610,2020-05-03 16:57:33.8310,2020-05-03 18:47:44.7720,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.727595966,-74.044247311,42401,Customer,1990,2
1792,2020-05-03 16:58:31.1240,2020-05-03 17:28:23.2040,3184,Paulus Hook,40.7141454,-74.0335519,3194,McGinley Square,40.7253399253558,-74.06762212514877,42400,Subscriber,1977,1
1624,2020-05-03 16:59:03.5680,2020-05-03 17:26:08.2520,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3191,Union St,40.7182113,-74.0836394,42127,Customer,1997,2
62169,2020-05-03 16:59:18.4120,2020-05-04 10:15:27.9600,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3483,Montgomery St,40.71942,-74.05099,42280,Customer,1969,0
2276,2020-05-03 16:59:43.1780,2020-05-03 17:37:39.2190,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42151,Customer,1969,0
2278,2020-05-03 16:59:49.6960,2020-05-03 17:37:48.1670,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42503,Customer,1969,0
