tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
780,2020-11-04 18:01:55.9950,2020-11-04 18:14:56.6010,3640,Journal Square,40.73367,-74.0625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45255,Subscriber,1992,1
282,2020-11-04 18:02:48.8890,2020-11-04 18:07:31.6030,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,44721,Subscriber,1974,1
1727,2020-11-04 18:02:52.4820,2020-11-04 18:31:39.7440,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42609,Subscriber,1973,0
846,2020-11-04 18:03:54.9920,2020-11-04 18:18:01.9820,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44212,Subscriber,1993,1
478,2020-11-04 18:04:22.1940,2020-11-04 18:12:20.2990,3681,Grand St,40.71517767732029,-74.03768330812454,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,43499,Customer,1969,0
256,2020-11-04 18:05:05.4430,2020-11-04 18:09:21.5140,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,42586,Subscriber,1982,1
276,2020-11-04 18:05:46.7790,2020-11-04 18:10:22.9640,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,47257,Subscriber,1989,2
228,2020-11-04 18:06:22.2030,2020-11-04 18:10:10.8390,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42267,Subscriber,1984,1
135,2020-11-04 18:07:41.4700,2020-11-04 18:09:56.9420,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,26484,Subscriber,1960,1
294,2020-11-04 18:08:58.0820,2020-11-04 18:13:52.5290,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,14598,Subscriber,1986,1
554,2020-11-04 18:09:32.8760,2020-11-04 18:18:47.2790,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,44347,Subscriber,1975,1
623,2020-11-04 18:10:35.4830,2020-11-04 18:20:58.6240,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,41724,Subscriber,1988,1
2646,2020-11-04 18:11:33.4210,2020-11-04 18:55:39.6970,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44385,Customer,1989,2
641,2020-11-04 18:11:40.3270,2020-11-04 18:22:21.8280,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3639,Harborside,40.7192517,-74.034234,35358,Customer,1969,0
396,2020-11-04 18:12:28.2600,2020-11-04 18:19:04.3790,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3205,JC Medical Center,40.71653978099194,-74.0496379137039,39160,Subscriber,1976,2
298,2020-11-04 18:12:32.8310,2020-11-04 18:17:31.7170,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42191,Subscriber,1991,1
300,2020-11-04 18:14:32.0790,2020-11-04 18:19:33.0700,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.734785818,-74.050443636,42305,Subscriber,1961,1
224,2020-11-04 18:15:46.7470,2020-11-04 18:19:30.9540,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,47255,Subscriber,1991,1
371,2020-11-04 18:17:17.6310,2020-11-04 18:23:28.8180,3213,Van Vorst Park,40.71848892,-74.047726625,3187,Warren St,40.7211236,-74.03805095,42363,Subscriber,1964,2
200,2020-11-04 18:17:48.6230,2020-11-04 18:21:09.5160,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44319,Subscriber,1969,0
157,2020-11-04 18:17:55.7430,2020-11-04 18:20:33.2080,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44872,Subscriber,1968,2
400,2020-11-04 18:19:05.8260,2020-11-04 18:25:46.4410,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,46473,Customer,1994,1
301,2020-11-04 18:20:27.8420,2020-11-04 18:25:29.7840,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42270,Subscriber,1981,1
875,2020-11-04 18:21:47.9960,2020-11-04 18:36:23.6040,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,40517,Subscriber,1979,1
1617,2020-11-04 18:22:06.3280,2020-11-04 18:49:04.0440,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246050998869,-74.07840594649315,46410,Customer,1997,1
436,2020-11-04 18:23:12.3060,2020-11-04 18:30:28.3770,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44690,Subscriber,1990,2
170,2020-11-04 18:24:20.6040,2020-11-04 18:27:10.9860,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,29718,Subscriber,1981,1
209,2020-11-04 18:24:28.6740,2020-11-04 18:27:57.6860,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3483,Montgomery St,40.71942,-74.05099,41811,Subscriber,1989,1
471,2020-11-04 18:25:19.4570,2020-11-04 18:33:11.2230,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,35358,Subscriber,1990,1
212,2020-11-04 18:25:20.1900,2020-11-04 18:28:52.3630,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,44212,Subscriber,1967,2
739,2020-11-04 18:25:30.1320,2020-11-04 18:37:49.2920,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3214,Essex Light Rail,40.7127742,-74.0364857,44319,Subscriber,1992,1
295,2020-11-04 18:27:06.9740,2020-11-04 18:32:02.3250,3681,Grand St,40.71517767732029,-74.03768330812454,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44343,Subscriber,1970,1
362,2020-11-04 18:27:08.8760,2020-11-04 18:33:10.9660,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,44380,Subscriber,1989,1
1843,2020-11-04 18:27:32.6980,2020-11-04 18:58:15.8370,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,20315,Subscriber,1970,1
444,2020-11-04 18:28:11.7080,2020-11-04 18:35:36.0150,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44347,Subscriber,1975,1
1953,2020-11-04 18:29:40.7840,2020-11-04 19:02:14.6760,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,39160,Subscriber,1981,1
540,2020-11-04 18:29:44.9500,2020-11-04 18:38:45.1150,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,42569,Subscriber,1981,1
90,2020-11-04 18:31:39.2990,2020-11-04 18:33:09.4120,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,44912,Subscriber,1969,0
290,2020-11-04 18:32:12.9860,2020-11-04 18:37:03.4530,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,35097,Subscriber,1980,1
187,2020-11-04 18:32:45.3680,2020-11-04 18:35:52.4970,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,42455,Subscriber,1986,2
822,2020-11-04 18:32:56.9350,2020-11-04 18:46:39.2420,3195,Sip Ave,40.73089709786179,-74.06391263008118,3280,Astor Place,40.71928220070702,-74.07126188278198,44913,Subscriber,1953,2
560,2020-11-04 18:33:27.2500,2020-11-04 18:42:48.0840,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3195,Sip Ave,40.73089709786179,-74.06391263008118,43090,Subscriber,1990,2
322,2020-11-04 18:34:32.4530,2020-11-04 18:39:54.9200,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,43361,Subscriber,1976,2
499,2020-11-04 18:34:47.6510,2020-11-04 18:43:06.7630,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3203,Hamilton Park,40.727595966,-74.044247311,42609,Subscriber,1973,0
432,2020-11-04 18:36:31.7020,2020-11-04 18:43:43.8600,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,42593,Subscriber,1978,1
445,2020-11-04 18:36:35.8840,2020-11-04 18:44:01.4530,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42331,Subscriber,1987,2
408,2020-11-04 18:36:56.8680,2020-11-04 18:43:45.7820,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44907,Customer,1969,0
1449,2020-11-04 18:37:23.7280,2020-11-04 19:01:33.0330,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44767,Subscriber,1983,1
477,2020-11-04 18:39:03.6180,2020-11-04 18:47:00.8050,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42212,Customer,1993,1
1659,2020-11-04 18:39:33.2210,2020-11-04 19:07:12.6470,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,39283,Subscriber,1980,1
1234,2020-11-04 18:40:39.7440,2020-11-04 19:01:14.4960,3694,Jackson Square,40.71113,-74.0789,3187,Warren St,40.7211236,-74.03805095,41002,Subscriber,1972,1
4162,2020-11-04 18:41:23.4310,2020-11-04 19:50:45.6600,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44492,Customer,1977,1
174,2020-11-04 18:44:24.9630,2020-11-04 18:47:19.5220,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42368,Subscriber,1980,1
2168,2020-11-04 18:45:25.4420,2020-11-04 19:21:34.0780,3196,Riverview Park,40.7443187,-74.0439909,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,28734,Subscriber,1966,1
370,2020-11-04 18:47:28.0190,2020-11-04 18:53:38.5960,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,47255,Subscriber,1989,1
77,2020-11-04 18:47:32.9440,2020-11-04 18:48:50.3670,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,46539,Subscriber,1989,1
191,2020-11-04 18:50:21.0880,2020-11-04 18:53:32.2380,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42242,Subscriber,1964,1
206,2020-11-04 18:50:29.6190,2020-11-04 18:53:56.5330,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42526,Subscriber,1987,1
1004,2020-11-04 18:53:02.5320,2020-11-04 19:09:46.8610,3195,Sip Ave,40.73089709786179,-74.06391263008118,3220,5 Corners Library,40.73496102000952,-74.0595030784607,43090,Subscriber,1987,1
553,2020-11-04 18:55:05.1700,2020-11-04 19:04:18.1960,3681,Grand St,40.71517767732029,-74.03768330812454,3199,Newport Pkwy,40.7287448,-74.0321082,44664,Subscriber,1993,1
1695,2020-11-04 18:56:00.7520,2020-11-04 19:24:16.5520,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3638,Washington St,40.7242941,-74.0354826,15687,Customer,1992,1
262,2020-11-04 18:57:55.7900,2020-11-04 19:02:17.9800,3203,Hamilton Park,40.727595966,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,42448,Subscriber,1986,1
1672,2020-11-04 18:58:47.5650,2020-11-04 19:26:39.5890,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.04311746358871,20315,Subscriber,1970,1
1720,2020-11-04 18:59:54.3300,2020-11-04 19:28:34.3990,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595966,-74.044247311,45351,Subscriber,1984,1
350,2020-11-04 19:02:17.1230,2020-11-04 19:08:07.2980,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,42593,Subscriber,1994,1
844,2020-11-04 19:02:26.3160,2020-11-04 19:16:31.1920,3202,Newport PATH,40.7272235,-74.0337589,3213,Van Vorst Park,40.71848892,-74.047726625,42311,Subscriber,1981,2
449,2020-11-04 19:03:10.7720,2020-11-04 19:10:40.6420,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,47225,Subscriber,1986,1
1000,2020-11-04 19:04:44.3860,2020-11-04 19:21:25.1740,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45726,Subscriber,1986,1
302,2020-11-04 19:04:47.2660,2020-11-04 19:09:49.3560,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,46473,Customer,1969,0
200,2020-11-04 19:04:49.2310,2020-11-04 19:08:09.7700,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3639,Harborside,40.7192517,-74.034234,42382,Subscriber,1997,1
817,2020-11-04 19:06:03.8710,2020-11-04 19:19:40.9780,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517767732029,-74.03768330812454,42368,Subscriber,1960,1
356,2020-11-04 19:07:34.7880,2020-11-04 19:13:30.8380,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42105,Customer,1969,0
668,2020-11-04 19:09:47.9930,2020-11-04 19:20:56.4620,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44664,Subscriber,1989,2
1109,2020-11-04 19:11:52.0950,2020-11-04 19:30:21.5470,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3640,Journal Square,40.73367,-74.0625,42195,Subscriber,1992,1
280,2020-11-04 19:12:04.6100,2020-11-04 19:16:44.6870,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42277,Subscriber,1989,1
380,2020-11-04 19:12:59.5340,2020-11-04 19:19:20.2410,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3639,Harborside,40.7192517,-74.034234,44907,Customer,1969,0
736,2020-11-04 19:14:03.6120,2020-11-04 19:26:19.9120,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3210,Pershing Field,40.742677141,-74.051788633,44434,Subscriber,1987,1
267,2020-11-04 19:15:24.5120,2020-11-04 19:19:52.3540,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,46539,Subscriber,1994,1
2457,2020-11-04 19:17:02.6450,2020-11-04 19:58:00.4540,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,46291,Customer,1976,1
468,2020-11-04 19:19:07.3170,2020-11-04 19:26:55.3840,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,45364,Subscriber,1989,1
1202,2020-11-04 19:21:14.7270,2020-11-04 19:41:17.0520,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,42527,Subscriber,1993,2
410,2020-11-04 19:21:35.6550,2020-11-04 19:28:26.2500,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,44762,Subscriber,1989,2
141,2020-11-04 19:21:53.8380,2020-11-04 19:24:15.7730,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3209,Brunswick St,40.7241765,-74.0506564,40469,Subscriber,1987,1
791,2020-11-04 19:23:25.9080,2020-11-04 19:36:37.2430,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.7124188237569,-74.03852552175522,17630,Subscriber,1980,2
1570,2020-11-04 19:23:31.4510,2020-11-04 19:49:41.5840,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,43798,Subscriber,1988,1
412,2020-11-04 19:24:27.4320,2020-11-04 19:31:19.9790,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42452,Subscriber,1990,1
