tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
384,2020-05-22 20:28:09.7410,2020-05-22 20:34:33.9030,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3195,Sip Ave,40.73089709786179,-74.06391263008118,42286,Subscriber,1996,2
879,2020-05-22 20:35:56.6780,2020-05-22 20:50:36.4720,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.047726625,42365,Subscriber,1981,2
680,2020-05-22 20:38:19.7660,2020-05-22 20:49:40.4120,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,42398,Customer,1969,0
1149,2020-05-22 20:38:56.3990,2020-05-22 20:58:05.4080,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3206,Hilltop,40.7311689,-74.0575736,42192,Subscriber,1970,1
284,2020-05-22 20:39:55.9450,2020-05-22 20:44:40.5040,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,42246,Subscriber,1994,2
550,2020-05-22 20:40:07.8800,2020-05-22 20:49:18.4050,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,42579,Subscriber,1989,1
674,2020-05-22 20:41:38.8930,2020-05-22 20:52:53.5570,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42182,Subscriber,1995,0
4015,2020-05-22 20:41:49.2400,2020-05-22 21:48:45.1990,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42389,Customer,1969,0
3102,2020-05-22 20:41:53.9430,2020-05-22 21:33:36.4620,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42393,Customer,2001,2
614,2020-05-22 20:44:40.1100,2020-05-22 20:54:55.0670,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.7177325,-74.043845,42597,Subscriber,1993,1
390,2020-05-22 20:46:13.5330,2020-05-22 20:52:44.5110,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,42583,Customer,1997,1
603,2020-05-22 20:50:39.9460,2020-05-22 21:00:42.9560,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42448,Subscriber,1989,1
1584,2020-05-22 21:00:57.7850,2020-05-22 21:27:22.2310,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,42448,Subscriber,1989,1
397,2020-05-22 21:12:29.5200,2020-05-22 21:19:07.2160,3195,Sip Ave,40.73089709786179,-74.06391263008118,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,42246,Subscriber,1989,2
1045,2020-05-22 21:12:38.4230,2020-05-22 21:30:03.6150,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.047726625,42244,Customer,1969,0
2434,2020-05-22 21:14:35.0670,2020-05-22 21:55:09.5250,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42398,Customer,1992,2
2350,2020-05-22 21:15:52.6260,2020-05-22 21:55:03.3110,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42116,Customer,1993,2
2185,2020-05-22 21:16:00.0090,2020-05-22 21:52:25.8380,3195,Sip Ave,40.73089709786179,-74.06391263008118,3638,Washington St,40.7242941,-74.0354826,42286,Subscriber,1991,1
