tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1940,2020-11-07 09:05:04.1790,2020-11-07 09:37:24.6240,3483,Montgomery St,40.71942,-74.05099,3483,Montgomery St,40.71942,-74.05099,42307,Subscriber,1986,2
207,2020-11-07 09:07:14.3830,2020-11-07 09:10:42.3220,3211,Newark Ave,40.72152515,-74.046304543,3203,Hamilton Park,40.727595966,-74.044247311,41927,Subscriber,1988,1
335,2020-11-07 09:07:15.8690,2020-11-07 09:12:51.4790,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,46291,Subscriber,1988,1
102,2020-11-07 09:08:16.7400,2020-11-07 09:09:59.5260,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.7177325,-74.043845,42358,Subscriber,1980,2
308,2020-11-07 09:08:28.3960,2020-11-07 09:13:36.4020,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,33352,Subscriber,1978,1
649,2020-11-07 09:09:29.9230,2020-11-07 09:20:19.7830,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522,43361,Customer,1994,2
137,2020-11-07 09:10:36.0060,2020-11-07 09:12:53.9500,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3211,Newark Ave,40.72152515,-74.046304543,42825,Subscriber,1970,1
743,2020-11-07 09:11:52.9540,2020-11-07 09:24:16.7900,3694,Jackson Square,40.71113,-74.0789,3211,Newark Ave,40.72152515,-74.046304543,20888,Subscriber,1991,2
439,2020-11-07 09:12:28.3350,2020-11-07 09:19:47.8710,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,42140,Subscriber,1993,1
230,2020-11-07 09:14:51.6390,2020-11-07 09:18:42.5530,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3209,Brunswick St,40.7241765,-74.0506564,27808,Subscriber,1980,1
467,2020-11-07 09:15:01.1080,2020-11-07 09:22:48.6050,3681,Grand St,40.71517767732029,-74.03768330812454,3199,Newport Pkwy,40.7287448,-74.0321082,47019,Subscriber,1985,2
1420,2020-11-07 09:15:51.1300,2020-11-07 09:39:32.0140,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,44392,Subscriber,1968,2
523,2020-11-07 09:17:14.1950,2020-11-07 09:25:58.1830,3195,Sip Ave,40.73089709786179,-74.06391263008118,3203,Hamilton Park,40.727595966,-74.044247311,46291,Subscriber,1974,1
137,2020-11-07 09:19:03.0510,2020-11-07 09:21:20.4490,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43974,Subscriber,1984,2
773,2020-11-07 09:20:34.5080,2020-11-07 09:33:28.1800,3196,Riverview Park,40.7443187,-74.0439909,3196,Riverview Park,40.7443187,-74.0439909,42482,Subscriber,1992,1
367,2020-11-07 09:22:42.2340,2020-11-07 09:28:50.0630,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3213,Van Vorst Park,40.71848892,-74.047726625,44913,Subscriber,1977,2
15189,2020-11-07 09:23:16.6410,2020-11-07 13:36:26.2490,3199,Newport Pkwy,40.7287448,-74.0321082,3640,Journal Square,40.73367,-74.0625,47019,Customer,1987,1
236,2020-11-07 09:23:56.8670,2020-11-07 09:27:53.7350,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42473,Subscriber,1994,1
149,2020-11-07 09:24:51.3560,2020-11-07 09:27:20.5270,3681,Grand St,40.71517767732029,-74.03768330812454,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44664,Subscriber,1985,1
730,2020-11-07 09:25:32.8320,2020-11-07 09:37:43.4130,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517767732029,-74.03768330812454,39283,Subscriber,1994,1
229,2020-11-07 09:26:12.6880,2020-11-07 09:30:01.7280,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44376,Subscriber,1989,1
243,2020-11-07 09:26:37.2350,2020-11-07 09:30:40.6520,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44452,Subscriber,1984,1
646,2020-11-07 09:27:09.3260,2020-11-07 09:37:55.5910,3267,Morris Canal,40.7124188237569,-74.03852552175522,3203,Hamilton Park,40.727595966,-74.044247311,35285,Subscriber,1990,1
138,2020-11-07 09:27:56.0160,2020-11-07 09:30:14.9400,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.7177325,-74.043845,44403,Subscriber,1990,1
2122,2020-11-07 09:28:10.1310,2020-11-07 10:03:32.6440,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44732,Subscriber,1978,2
250,2020-11-07 09:28:11.8930,2020-11-07 09:32:22.4730,3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519,43361,Subscriber,1991,1
1014,2020-11-07 09:28:14.2240,2020-11-07 09:45:09.1560,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,40790,Customer,1969,0
1769,2020-11-07 09:30:11.9620,2020-11-07 09:59:41.3080,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,39685,Customer,1993,2
370,2020-11-07 09:30:43.6730,2020-11-07 09:36:54.6720,3280,Astor Place,40.71928220070702,-74.07126188278198,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42496,Subscriber,1960,1
852,2020-11-07 09:31:37.8600,2020-11-07 09:45:50.2970,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44366,Customer,1988,2
2398,2020-11-07 09:31:53.4490,2020-11-07 10:11:51.7120,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3192,Liberty Light Rail,40.7112423,-74.0557013,42527,Subscriber,1994,2
667,2020-11-07 09:32:18.4880,2020-11-07 09:43:26.4660,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43235,Customer,1991,1
788,2020-11-07 09:32:18.6820,2020-11-07 09:45:27.1690,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46529,Customer,1987,1
610,2020-11-07 09:33:08.5950,2020-11-07 09:43:19.1170,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45726,Customer,1993,2
232,2020-11-07 09:36:02.4050,2020-11-07 09:39:55.2820,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42191,Subscriber,1996,1
382,2020-11-07 09:37:00.4960,2020-11-07 09:43:22.6990,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.727595966,-74.044247311,44236,Subscriber,1980,1
552,2020-11-07 09:38:01.1480,2020-11-07 09:47:13.2700,3210,Pershing Field,40.742677141,-74.051788633,3209,Brunswick St,40.7241765,-74.0506564,44381,Subscriber,1995,1
861,2020-11-07 09:38:31.5960,2020-11-07 09:52:53.1620,3203,Hamilton Park,40.727595966,-74.044247311,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,42308,Subscriber,1990,2
768,2020-11-07 09:38:38.9930,2020-11-07 09:51:27.7670,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42205,Subscriber,1980,2
331,2020-11-07 09:40:43.5810,2020-11-07 09:46:15.2130,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42230,Subscriber,1986,1
518,2020-11-07 09:40:58.7420,2020-11-07 09:49:37.6550,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,42497,Subscriber,1970,1
438,2020-11-07 09:41:55.4310,2020-11-07 09:49:13.8870,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3199,Newport Pkwy,40.7287448,-74.0321082,16065,Subscriber,1990,1
