tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
641,2020-11-10 18:51:40.9830,2020-11-10 19:02:22.4990,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,35139,Customer,1969,0
1633,2020-11-10 18:51:48.4200,2020-11-10 19:19:02.0780,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,44556,Subscriber,1980,1
2678,2020-11-10 18:52:24.6750,2020-11-10 19:37:02.9600,3267,Morris Canal,40.7124188237569,-74.03852552175522,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42443,Subscriber,1960,1
591,2020-11-10 18:52:25.9290,2020-11-10 19:02:17.3280,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,42177,Subscriber,1986,1
1362,2020-11-10 18:52:43.9640,2020-11-10 19:15:26.1570,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,45261,Subscriber,1991,1
365,2020-11-10 18:53:19.3960,2020-11-10 18:59:24.5890,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,27479,Customer,1986,2
312,2020-11-10 18:53:36.1130,2020-11-10 18:58:49.0880,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,39421,Subscriber,1989,2
389,2020-11-10 18:54:05.0370,2020-11-10 19:00:34.2520,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44322,Customer,1989,1
565,2020-11-10 18:55:14.4860,2020-11-10 19:04:39.5610,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,47254,Customer,1989,1
472,2020-11-10 18:55:15.6450,2020-11-10 19:03:08.0950,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,44671,Subscriber,1992,1
2316,2020-11-10 18:55:17.0700,2020-11-10 19:33:53.6130,3187,Warren St,40.7211236,-74.03805095,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42617,Subscriber,1959,1
126,2020-11-10 18:56:04.0100,2020-11-10 18:58:10.4890,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42230,Subscriber,1988,2
572,2020-11-10 18:56:06.3890,2020-11-10 19:05:39.0100,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3275,Columbus Drive,40.71835519823214,-74.03891444206238,16065,Customer,1996,1
137,2020-11-10 18:56:27.9540,2020-11-10 18:58:44.9600,3213,Van Vorst Park,40.71848892,-74.047726625,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,45656,Subscriber,1970,1
378,2020-11-10 18:57:06.5210,2020-11-10 19:03:24.8310,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,17231,Subscriber,1987,2
1746,2020-11-10 18:57:49.9340,2020-11-10 19:26:56.3700,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42542,Subscriber,1983,1
