tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
699,2020-05-30 15:51:36.3570,2020-05-30 16:03:15.9840,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3638,Washington St,40.7242941,-74.0354826,20619,Subscriber,1992,1
182,2020-05-30 15:51:36.3810,2020-05-30 15:54:38.9360,3211,Newark Ave,40.72152515,-74.046304543,3483,Montgomery St,40.71942,-74.05099,42127,Subscriber,1989,1
677,2020-05-30 15:51:56.7940,2020-05-30 16:03:14.1540,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3638,Washington St,40.7242941,-74.0354826,42527,Subscriber,1992,1
4630,2020-05-30 15:51:58.6220,2020-05-30 17:09:08.8660,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42264,Customer,1969,0
4612,2020-05-30 15:52:02.8490,2020-05-30 17:08:55.6730,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42482,Customer,1969,0
1294,2020-05-30 15:52:07.0220,2020-05-30 16:13:41.7770,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,40469,Customer,1969,0
833,2020-05-30 15:52:37.9250,2020-05-30 16:06:31.3610,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42196,Subscriber,1990,1
1185,2020-05-30 15:52:41.2190,2020-05-30 16:12:26.6900,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,42384,Customer,1980,1
2695,2020-05-30 15:52:47.0010,2020-05-30 16:37:42.2920,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42296,Customer,1980,2
2688,2020-05-30 15:52:59.5090,2020-05-30 16:37:48.0880,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42463,Customer,1981,1
592,2020-05-30 15:53:31.4360,2020-05-30 16:03:23.9050,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42402,Customer,1998,1
2583,2020-05-30 15:53:32.7250,2020-05-30 16:36:36.0910,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3192,Liberty Light Rail,40.7112423,-74.0557013,42165,Customer,1969,0
2591,2020-05-30 15:53:38.1050,2020-05-30 16:36:49.1310,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,41356,Subscriber,1992,2
1463,2020-05-30 15:53:49.1800,2020-05-30 16:18:12.7620,3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.04311746358871,39066,Customer,1992,2
2663,2020-05-30 15:53:52.2050,2020-05-30 16:38:15.9850,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42390,Customer,1983,1
799,2020-05-30 15:54:26.0390,2020-05-30 16:07:45.9660,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.7192517,-74.034234,42448,Customer,1989,1
1435,2020-05-30 15:54:29.9430,2020-05-30 16:18:25.7600,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3209,Brunswick St,40.7241765,-74.0506564,42167,Customer,1969,0
1416,2020-05-30 15:54:36.8620,2020-05-30 16:18:13.1870,3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42123,Customer,1994,1
1398,2020-05-30 15:54:47.0610,2020-05-30 16:18:05.2100,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3209,Brunswick St,40.7241765,-74.0506564,42531,Customer,1969,0
764,2020-05-30 15:55:22.0950,2020-05-30 16:08:06.9620,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.7192517,-74.034234,42613,Customer,1969,0
4140,2020-05-30 15:55:30.5940,2020-05-30 17:04:31.3570,3639,Harborside,40.7192517,-74.034234,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42194,Customer,1969,0
1593,2020-05-30 15:57:44.4200,2020-05-30 16:24:17.5520,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42206,Subscriber,1992,1
2739,2020-05-30 15:57:57.3560,2020-05-30 16:43:36.6070,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,17218,Customer,1992,1
2674,2020-05-30 15:59:02.8660,2020-05-30 16:43:37.8050,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42323,Customer,1993,2
1762,2020-05-30 15:59:20.9320,2020-05-30 16:28:43.8560,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,42543,Customer,1969,0
9431,2020-05-30 16:00:28.1050,2020-05-30 18:37:39.1750,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42224,Customer,1969,0
2516,2020-05-30 16:01:22.8030,2020-05-30 16:43:19.4450,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42330,Customer,1993,1
2846,2020-05-30 16:01:32.8290,2020-05-30 16:48:59.5730,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42111,Customer,1969,0
1953,2020-05-30 16:01:36.9320,2020-05-30 16:34:09.9350,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42261,Subscriber,1986,1
2930,2020-05-30 16:01:38.5400,2020-05-30 16:50:28.5850,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42188,Customer,1969,0
