tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1000,2020-11-27 14:07:48.2540,2020-11-27 14:24:28.6220,3201,Dey St,40.737711,-74.066921,3186,Grove St PATH,40.71958611647166,-74.04311746358871,30680,Customer,1989,1
448,2020-11-27 14:08:11.6680,2020-11-27 14:15:39.9950,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,40440,Customer,1969,0
1191,2020-11-27 14:08:19.0680,2020-11-27 14:28:10.9080,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.047726625,28874,Customer,1994,2
2167,2020-11-27 14:08:19.3640,2020-11-27 14:44:26.7360,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,44721,Customer,1992,1
1800,2020-11-27 14:08:21.6110,2020-11-27 14:38:22.2620,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,48916,Customer,1969,0
3760,2020-11-27 14:08:25.3020,2020-11-27 15:11:05.5830,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3205,JC Medical Center,40.71653978099194,-74.0496379137039,39160,Subscriber,1965,1
964,2020-11-27 14:08:29.2220,2020-11-27 14:24:33.7740,3201,Dey St,40.737711,-74.066921,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45647,Customer,1992,1
1814,2020-11-27 14:08:30.5270,2020-11-27 14:38:45.4780,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,43974,Customer,1969,0
3761,2020-11-27 14:08:37.2030,2020-11-27 15:11:19.1830,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44603,Subscriber,1974,2
110,2020-11-27 14:11:22.8410,2020-11-27 14:13:13.2410,3681,Grand St,40.71517767732029,-74.03768330812454,3681,Grand St,40.71517767732029,-74.03768330812454,42117,Subscriber,1993,0
1257,2020-11-27 14:11:47.8690,2020-11-27 14:32:45.1110,3185,City Hall,40.7177325,-74.043845,3198,Heights Elevator,40.74871594538023,-74.04044330120087,43543,Subscriber,1951,1
375,2020-11-27 14:12:08.1930,2020-11-27 14:18:24.1510,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.0337589,46609,Subscriber,1995,1
219,2020-11-27 14:12:23.5610,2020-11-27 14:16:03.4390,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.04311746358871,48932,Subscriber,1983,1
506,2020-11-27 14:12:50.0640,2020-11-27 14:21:16.1940,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3225,Baldwin at Montgomery,40.7236589,-74.0641943,40975,Subscriber,1987,1
175,2020-11-27 14:13:52.9220,2020-11-27 14:16:48.6010,3213,Van Vorst Park,40.71848892,-74.047726625,3481,York St,40.71649,-74.04105,42140,Subscriber,1979,1
1970,2020-11-27 14:15:47.7030,2020-11-27 14:48:38.0830,3681,Grand St,40.71517767732029,-74.03768330812454,3192,Liberty Light Rail,40.7112423,-74.0557013,44333,Customer,1969,0
1946,2020-11-27 14:16:00.9440,2020-11-27 14:48:27.2830,3681,Grand St,40.71517767732029,-74.03768330812454,3192,Liberty Light Rail,40.7112423,-74.0557013,29718,Subscriber,1994,2
1935,2020-11-27 14:16:23.8100,2020-11-27 14:48:39.7210,3681,Grand St,40.71517767732029,-74.03768330812454,3192,Liberty Light Rail,40.7112423,-74.0557013,42117,Subscriber,1993,0
697,2020-11-27 14:16:48.8750,2020-11-27 14:28:26.1860,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,42423,Subscriber,1963,1
503,2020-11-27 14:17:06.5950,2020-11-27 14:25:29.6680,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42376,Subscriber,1962,1
4344,2020-11-27 14:17:17.0790,2020-11-27 15:29:42.0780,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,48930,Customer,1990,1
2758,2020-11-27 14:17:35.4500,2020-11-27 15:03:33.6720,3211,Newark Ave,40.72152515,-74.046304543,3211,Newark Ave,40.72152515,-74.046304543,42346,Subscriber,1968,2
4314,2020-11-27 14:18:02.0180,2020-11-27 15:29:56.9360,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42525,Customer,1990,2
4297,2020-11-27 14:18:14.7250,2020-11-27 15:29:52.5320,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,48753,Customer,1990,2
434,2020-11-27 14:18:16.6530,2020-11-27 14:25:31.1090,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3184,Paulus Hook,40.7141454,-74.0335519,42452,Subscriber,1976,2
1044,2020-11-27 14:18:51.4100,2020-11-27 14:36:15.4730,3185,City Hall,40.7177325,-74.043845,3638,Washington St,40.7242941,-74.0354826,40637,Subscriber,1983,1
510,2020-11-27 14:19:19.1610,2020-11-27 14:27:49.9830,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.727595966,-74.044247311,26989,Subscriber,1985,2
322,2020-11-27 14:19:47.5470,2020-11-27 14:25:09.5950,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3638,Washington St,40.7242941,-74.0354826,47188,Subscriber,1981,1
426,2020-11-27 14:21:00.8430,2020-11-27 14:28:07.3190,3203,Hamilton Park,40.727595966,-74.044247311,3202,Newport PATH,40.7272235,-74.0337589,26857,Subscriber,1991,1
3367,2020-11-27 14:21:48.9790,2020-11-27 15:17:56.6040,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44685,Customer,1996,2
3342,2020-11-27 14:22:02.6980,2020-11-27 15:17:44.7420,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45543,Customer,1972,2
215,2020-11-27 14:22:06.1130,2020-11-27 14:25:41.3850,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,38978,Subscriber,1992,1
586,2020-11-27 14:23:13.7380,2020-11-27 14:33:00.2240,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3184,Paulus Hook,40.7141454,-74.0335519,45256,Subscriber,1991,1
509,2020-11-27 14:23:53.1410,2020-11-27 14:32:23.0720,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,39421,Subscriber,1970,1
1876,2020-11-27 14:24:28.9790,2020-11-27 14:55:45.6830,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42151,Subscriber,1979,1
448,2020-11-27 14:24:48.6620,2020-11-27 14:32:17.5190,3280,Astor Place,40.71928220070702,-74.07126188278198,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42249,Customer,1996,1
1409,2020-11-27 14:24:50.2300,2020-11-27 14:48:19.4380,3681,Grand St,40.71517767732029,-74.03768330812454,3192,Liberty Light Rail,40.7112423,-74.0557013,42368,Customer,1969,0
5600,2020-11-27 14:25:40.0050,2020-11-27 15:59:00.7530,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42342,Customer,1964,1
312,2020-11-27 14:25:59.3980,2020-11-27 14:31:12.2440,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42143,Subscriber,1989,1
648,2020-11-27 14:26:08.8220,2020-11-27 14:36:57.2810,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42191,Customer,1969,0
379,2020-11-27 14:26:36.6140,2020-11-27 14:32:56.1420,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42591,Subscriber,1961,1
196,2020-11-27 14:27:03.1540,2020-11-27 14:30:19.2890,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44723,Subscriber,1988,1
1533,2020-11-27 14:27:23.4240,2020-11-27 14:52:56.6160,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,48913,Customer,1973,2
177752,2020-11-27 14:27:28.3950,2020-11-29 15:50:00.8370,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42617,Customer,1976,1
637,2020-11-27 14:28:02.8320,2020-11-27 14:38:40.7690,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3210,Pershing Field,40.742677141,-74.051788633,45683,Subscriber,1968,2
591,2020-11-27 14:28:33.7980,2020-11-27 14:38:25.5840,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3210,Pershing Field,40.742677141,-74.051788633,46340,Customer,1969,0
471,2020-11-27 14:28:39.6180,2020-11-27 14:36:31.2560,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,44424,Subscriber,1960,1
127,2020-11-27 14:30:12.9810,2020-11-27 14:32:20.3580,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.04311746358871,28426,Subscriber,1983,1
2877,2020-11-27 14:31:40.7190,2020-11-27 15:19:38.4250,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,43928,Subscriber,1982,1
1224,2020-11-27 14:31:53.3200,2020-11-27 14:52:17.5640,3199,Newport Pkwy,40.7287448,-74.0321082,3196,Riverview Park,40.7443187,-74.0439909,40907,Subscriber,1989,2
1841,2020-11-27 14:31:58.7030,2020-11-27 15:02:40.3610,3202,Newport PATH,40.7272235,-74.0337589,3206,Hilltop,40.7311689,-74.0575736,40440,Subscriber,1970,1
628,2020-11-27 14:32:04.2510,2020-11-27 14:42:33.1700,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.7287448,-74.0321082,40549,Subscriber,1985,1
3855,2020-11-27 14:33:21.8930,2020-11-27 15:37:37.5650,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.7112423,-74.0557013,29959,Customer,1969,0
222,2020-11-27 14:35:44.0220,2020-11-27 14:39:26.7410,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42361,Subscriber,1964,2
733,2020-11-27 14:36:28.9350,2020-11-27 14:48:42.0300,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.71835519823214,-74.03891444206238,40637,Subscriber,1983,1
3651,2020-11-27 14:36:44.8680,2020-11-27 15:37:36.6710,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.7112423,-74.0557013,44683,Customer,1983,1
1292,2020-11-27 14:37:15.6550,2020-11-27 14:58:47.9710,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,14639,Customer,1989,2
548,2020-11-27 14:38:25.5630,2020-11-27 14:47:34.1520,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746358871,47256,Customer,1969,0
1284,2020-11-27 14:38:30.4750,2020-11-27 14:59:54.4950,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,44380,Subscriber,1982,1
2514,2020-11-27 14:39:24.5570,2020-11-27 15:21:19.2780,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3679,Bergen Ave,40.722103786686034,-74.07145500183105,42436,Customer,1990,1
639,2020-11-27 14:39:41.3720,2020-11-27 14:50:20.6960,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517767732029,-74.03768330812454,43066,Subscriber,1984,1
3244,2020-11-27 14:39:46.8810,2020-11-27 15:33:51.4540,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44415,Subscriber,1964,2
531,2020-11-27 14:39:47.7190,2020-11-27 14:48:39.1020,3211,Newark Ave,40.72152515,-74.046304543,3681,Grand St,40.71517767732029,-74.03768330812454,47029,Subscriber,1996,1
499,2020-11-27 14:40:00.5950,2020-11-27 14:48:19.8310,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517767732029,-74.03768330812454,46609,Subscriber,1956,1
4486,2020-11-27 14:40:45.7200,2020-11-27 15:55:32.2780,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44723,Customer,1969,0
4492,2020-11-27 14:40:46.8070,2020-11-27 15:55:39.0570,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45225,Customer,1969,0
4409,2020-11-27 14:41:44.6440,2020-11-27 15:55:14.2160,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42495,Customer,1969,0
4532,2020-11-27 14:41:45.8280,2020-11-27 15:57:17.9420,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,48739,Subscriber,1979,1
657,2020-11-27 14:42:12.7340,2020-11-27 14:53:10.1440,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,43974,Customer,1969,0
650,2020-11-27 14:42:20.8030,2020-11-27 14:53:11.7090,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42585,Customer,1969,0
539,2020-11-27 14:42:49.4950,2020-11-27 14:51:48.8120,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,44212,Subscriber,1985,1
355,2020-11-27 14:43:05.6980,2020-11-27 14:49:00.8860,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978099194,-74.0496379137039,48923,Subscriber,1981,1
318,2020-11-27 14:43:10.1630,2020-11-27 14:48:29.1350,3681,Grand St,40.71517767732029,-74.03768330812454,3202,Newport PATH,40.7272235,-74.0337589,44376,Subscriber,1991,2
607,2020-11-27 14:43:20.6700,2020-11-27 14:53:28.1990,3206,Hilltop,40.7311689,-74.0575736,3201,Dey St,40.737711,-74.066921,44913,Subscriber,1963,1
1549,2020-11-27 14:44:31.8930,2020-11-27 15:10:21.3760,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44236,Customer,1986,2
573,2020-11-27 14:45:52.3260,2020-11-27 14:55:25.7340,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3279,Dixon Mills,40.721630142638354,-74.04996782541275,33008,Subscriber,1984,2
688,2020-11-27 14:46:50.5350,2020-11-27 14:58:19.4340,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,42205,Customer,1985,2
497,2020-11-27 14:47:31.6800,2020-11-27 14:55:49.2090,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3213,Van Vorst Park,40.71848892,-74.047726625,46531,Subscriber,2001,1
1049,2020-11-27 14:48:54.5860,2020-11-27 15:06:24.0650,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,40975,Customer,1992,2
3597,2020-11-27 14:49:17.4740,2020-11-27 15:49:15.1980,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,33652,Subscriber,1969,2
1155,2020-11-27 14:49:27.6570,2020-11-27 15:08:42.8310,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3192,Liberty Light Rail,40.7112423,-74.0557013,42810,Customer,1969,0
1145,2020-11-27 14:49:37.6310,2020-11-27 15:08:42.6320,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3192,Liberty Light Rail,40.7112423,-74.0557013,42411,Customer,1969,0
242,2020-11-27 14:49:38.2400,2020-11-27 14:53:40.2610,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,44424,Subscriber,1960,1
2671,2020-11-27 14:50:11.4310,2020-11-27 15:34:43.0200,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42117,Customer,1969,0
2620,2020-11-27 14:50:59.4780,2020-11-27 15:34:40.1210,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44556,Subscriber,1994,2
2621,2020-11-27 14:51:03.9050,2020-11-27 15:34:45.5250,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44333,Customer,1969,0
2076,2020-11-27 14:51:09.6810,2020-11-27 15:25:46.2690,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43543,Subscriber,1994,1
840,2020-11-27 14:51:10.3710,2020-11-27 15:05:10.9640,3280,Astor Place,40.71928220070702,-74.07126188278198,3268,Lafayette Park,40.71346382669195,-74.06285852193832,44235,Subscriber,1953,2
915,2020-11-27 14:51:10.4420,2020-11-27 15:06:25.9980,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,30360,Customer,1990,1
2578,2020-11-27 14:51:46.3410,2020-11-27 15:34:44.3860,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42368,Subscriber,1993,0
387,2020-11-27 14:52:47.7930,2020-11-27 14:59:15.3040,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.7112423,-74.0557013,44872,Subscriber,1989,1
554,2020-11-27 14:53:21.2110,2020-11-27 15:02:35.7170,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,35358,Subscriber,1985,1
491,2020-11-27 14:54:02.2220,2020-11-27 15:02:13.8320,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,46539,Subscriber,1987,2
471,2020-11-27 14:54:23.8280,2020-11-27 15:02:15.5920,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,20003,Customer,1969,0
1222,2020-11-27 14:55:03.8400,2020-11-27 15:15:26.2320,3640,Journal Square,40.73367,-74.0625,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44042,Customer,1969,0
400,2020-11-27 14:55:05.5770,2020-11-27 15:01:45.8440,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,46340,Subscriber,1968,2
1369,2020-11-27 14:55:44.0940,2020-11-27 15:18:33.3230,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3209,Brunswick St,40.7241765,-74.0506564,17021,Customer,1969,0
1656,2020-11-27 14:56:07.1980,2020-11-27 15:23:43.9280,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,45278,Customer,1989,2
1345,2020-11-27 14:56:10.0700,2020-11-27 15:18:35.2180,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3209,Brunswick St,40.7241765,-74.0506564,42432,Customer,1969,0
5387,2020-11-27 14:56:13.2390,2020-11-27 16:26:00.7130,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,48923,Subscriber,1965,1
1847,2020-11-27 14:56:23.3750,2020-11-27 15:27:11.0260,3203,Hamilton Park,40.727595966,-74.044247311,3681,Grand St,40.71517767732029,-74.03768330812454,41620,Customer,1989,2
201,2020-11-27 14:56:47.9250,2020-11-27 15:00:09.7630,3213,Van Vorst Park,40.71848892,-74.047726625,3481,York St,40.71649,-74.04105,34038,Subscriber,2001,1
656,2020-11-27 14:58:46.0240,2020-11-27 15:09:42.1800,3681,Grand St,40.71517767732029,-74.03768330812454,3211,Newark Ave,40.72152515,-74.046304543,47029,Subscriber,1996,1
503,2020-11-27 14:59:04.5100,2020-11-27 15:07:28.4780,3211,Newark Ave,40.72152515,-74.046304543,3267,Morris Canal,40.7124188237569,-74.03852552175522,44343,Subscriber,1955,2
445,2020-11-27 15:00:38.1780,2020-11-27 15:08:03.5930,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,41369,Subscriber,1992,1
361,2020-11-27 15:00:42.6330,2020-11-27 15:06:43.8870,3194,McGinley Square,40.7253399253558,-74.06762212514877,3280,Astor Place,40.71928220070702,-74.07126188278198,44424,Subscriber,1960,1
1167,2020-11-27 15:04:13.3180,2020-11-27 15:23:40.4060,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,39533,Subscriber,1964,2
874,2020-11-27 15:06:56.1890,2020-11-27 15:21:30.8900,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346382669195,-74.06285852193832,44664,Subscriber,1991,1
2582,2020-11-27 15:10:04.2280,2020-11-27 15:53:06.5970,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42120,Customer,1969,0
2576,2020-11-27 15:10:16.3810,2020-11-27 15:53:12.9750,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42590,Customer,1969,0
1097,2020-11-27 15:11:18.9230,2020-11-27 15:29:36.6700,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,31092,Subscriber,1991,1
834,2020-11-27 15:11:31.5480,2020-11-27 15:25:25.7290,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3187,Warren St,40.7211236,-74.03805095,39975,Subscriber,1969,1
1804,2020-11-27 15:11:41.5550,2020-11-27 15:41:45.6490,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42151,Customer,1969,0
342,2020-11-27 15:11:53.6320,2020-11-27 15:17:35.7210,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.046304543,44732,Subscriber,1996,2
4246,2020-11-27 15:12:30.6170,2020-11-27 16:23:17.5980,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42601,Subscriber,1995,2
1017,2020-11-27 15:12:32.2110,2020-11-27 15:29:29.3230,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.7287448,-74.0321082,44236,Customer,1986,2
